seed,condition,pws_final_half,pws_slope,pws_mean,pws_std,pws_q1,pws_q2,pws_q3,pws_q4
109,control,0.758311846304401,1.1469174800229602e-05,0.7565059921346933,0.038111858035495605,,,,
107,treatment,0.784606786734446,-1.0446646363109414e-05,0.7901614163491818,0.04795777158415329,0.8105184619479002,0.8806796861397975,0.9508915024344672,0.9117773375631749
110,control,0.7580350524701829,7.641049948737992e-06,0.7568237719916967,0.0383086695299035,,,,
108,treatment,0.7750184980187848,-2.3448754086069903e-05,0.7870236232950016,0.05101186468554142,0.8120937553198994,0.8811269922619693,0.9442221394823076,0.8997009993692802
109,treatment,0.7783136826824799,-8.839708970694023e-05,0.7856284422805835,0.0522182979541105,0.8162277373241585,0.8734314894366089,0.9443413820162112,0.9009860303958676
111,control,0.7582626825447395,9.127029240785163e-06,0.7572477776777703,0.03744829430751591,,,,
110,treatment,0.7787032474315849,9.406585213537333e-06,0.7882667032121393,0.050287698865926794,0.8089206654240013,0.8806031311001717,0.9480216866739862,0.9081240081724808
112,control,0.7580435288221047,-9.672060684047126e-06,0.7571977516146156,0.038452190103683885,,,,
113,control,0.7586018993339315,5.421620444236843e-06,0.7558317265143965,0.03848383189624547,,,,
111,treatment,0.7888229449444676,-9.618787953736477e-06,0.7940066827147736,0.049738728419856125,0.8141950344555049,0.8782769289893211,0.9539566451985172,0.9173482952686999
114,control,0.7598453528486717,1.4607897336577091e-05,0.7579053285088301,0.03885445396917343,,,,
112,treatment,0.7905304332661843,4.030455646994999e-06,0.7926061864981523,0.04904740708785819,0.816059564640747,0.8773238926671432,0.9542715468609559,0.9161903786261826
115,control,0.7594827596162702,8.159442940475938e-06,0.757678652031547,0.03829762213249059,,,,
113,treatment,0.7829278394505601,2.4791792876221215e-05,0.7909886090265074,0.05205127093065018,0.8145501729290121,0.8854517127347084,0.9452149417442345,0.9046040220420652
116,control,0.7579811041448659,-7.35664859296831e-06,0.7574273686903455,0.037871039552814366,,,,
114,treatment,0.7887141473876526,-1.4110993496518328e-05,0.7961786558536162,0.04895870218193608,0.8099522639272179,0.8771615956870389,0.9495442188089971,0.9108585615975475
117,control,0.7579376495252386,-3.91303769716187e-06,0.7575007392047055,0.03834996063523285,,,,
115,treatment,0.791775892741033,4.7140802348141193e-05,0.7928307120166841,0.05154677202145267,0.8172594346406287,0.8842861764997244,0.9476588704013114,0.9077957307497724
116,treatment,0.7800548995608969,2.6289596336716144e-05,0.7877502996548935,0.05000440743501849,0.8132537760311461,0.8781133250383508,0.9476948296181117,0.9059470731748898
118,control,0.7590930353977277,5.910902007767743e-06,0.7567619481357485,0.03798838984224315,,,,
117,treatment,0.7794884747720427,-0.00011614918954579084,0.7927746395906515,0.053008816702312556,0.8105583400480396,0.8697348182287281,0.9530512487148368,0.9129424123171453
119,control,0.7596732308490178,4.432547713825767e-06,0.7578352886162176,0.03846883135938727,,,,
118,treatment,0.8054359786527341,0.0001102276560242779,0.7988513173401823,0.04932210348449384,0.8131570845514341,0.8700539511635871,0.9603185836495335,0.9263402296404333
120,control,0.7588798116041189,5.146612765785618e-07,0.7575439700679975,0.038821195747765457,,,,
121,control,0.7611157702739346,4.846175587921907e-06,0.7588768300318536,0.03865692376183842,,,,
119,treatment,0.7832536958632783,-4.392519088855535e-05,0.7905069427059446,0.04863233548051518,0.820305536176493,0.8831891572062819,0.9469827459470924,0.9045313228317262
122,control,0.7594751500076918,-9.092962327509223e-06,0.7582301016440285,0.0383584560628624,,,,
120,treatment,0.7834064944869327,5.240245794650643e-05,0.7828844208785245,0.05328440111233309,0.7997459385316128,0.868099656741694,0.9515756042928509,0.9149379290681173
123,control,0.7594682618452766,-1.2044888536953328e-05,0.7585877409035191,0.03809837471635719,,,,
121,treatment,0.7922993918773552,2.9009818551815033e-05,0.7918497143142373,0.050809047608215,0.8182263592847293,0.8780870951821765,0.9498750162130674,0.9105840876554369
124,control,0.7585645695734065,-8.843191819812823e-06,0.7580425491933988,0.038206088323481886,,,,
122,treatment,0.7935947731884891,3.8785803101185206e-05,0.7955821214651129,0.05082911589202921,0.815053283432443,0.8747929145698465,0.9541062373498876,0.9177134789861483
123,treatment,0.780971363963845,4.3395816280563203e-05,0.7873308239808914,0.05367533772653658,0.8127448701312069,0.8739152436908798,0.9427454131003732,0.9008600551614715
125,control,0.7596385590409876,1.5832074273240746e-05,0.7579372185126783,0.03825317497220578,,,,
126,control,0.7610894768705385,1.1851777419596166e-05,0.7584442610379389,0.03820806531787802,,,,
124,treatment,0.7804111714017163,-2.7535715388453513e-05,0.7877913242027043,0.05084130163951144,0.8167048257400329,0.8766391158391968,0.9496347645934384,0.909172330680024
125,treatment,0.7837752907855907,2.6181405186815895e-05,0.7857065941824968,0.0543055682016567,0.8236095978751156,0.8838445391329265,0.9462479203119094,0.8999548371077221
127,control,0.7594411000301251,7.610901624956817e-06,0.756668588375645,0.03780732943560833,,,,
126,treatment,0.7907344723671832,-3.1229122363017404e-06,0.7943922519212652,0.04993057174431995,0.7997843169112145,0.8660406574070215,0.9583275307441405,0.9229090253625876
128,control,0.7587100302462726,-5.91366494234885e-06,0.7582944172824385,0.038694776620909005,,,,
129,control,0.7596381453206899,-2.1983885613656526e-06,0.7578819870999152,0.038559121261958915,,,,
127,treatment,0.7934685609370674,6.015977353058066e-05,0.7959517345970681,0.053860043545935266,0.8198067934052005,0.8796076710710186,0.9513026632311985,0.912210287566651
128,treatment,0.7801007135065273,2.4695962413550875e-05,0.7824914389856753,0.05342436611712026,0.8133635501816115,0.8829325741882676,0.9458618153188404,0.9034936567481511
130,control,0.7604458318937518,1.1967111382223153e-05,0.7574516327556648,0.03842919002970507,,,,
129,treatment,0.7841552901419805,2.4261285448344998e-05,0.7813195490727949,0.05172649576740391,0.8178675509281724,0.8818575821962127,0.9513254217339012,0.9109754656841152
131,control,0.7597597125270132,1.2175831166611116e-05,0.7575179602231786,0.03832389046322998,,,,
130,treatment,0.7845280086436367,-5.613802020557837e-05,0.7941231385265983,0.04984511742076423,0.8195945324161231,0.8796710658250804,0.9484632348723856,0.9074025534279406
132,control,0.7580560437608884,-9.760390437912617e-06,0.7575014793909157,0.038712203817507895,,,,
131,treatment,0.7807491404111034,1.107405464626016e-05,0.7873813274025191,0.05153896107775576,0.8065936003898925,0.8715646379717591,0.9499795543916577,0.9103272594550225
133,control,0.7590589239495139,-7.572218025860454e-06,0.758432292613705,0.037924970949265696,,,,
134,control,0.7583762350926941,2.5449138150395753e-07,0.756268547629612,0.037955929656622985,,,,
132,treatment,0.7924104498004955,3.2168175270530044e-05,0.7966947614031996,0.050458730526025224,0.8145252013126029,0.8736585476596488,0.9516220755095285,0.9148996763058083
133,treatment,0.7805236435460419,1.3885985917463026e-05,0.785168393131634,0.05037874909851291,0.814674329147223,0.8801812992822844,0.9451410215163404,0.901957798592337
135,control,0.7588367631074926,-1.1346534955898527e-06,0.7569744859229934,0.03832023868358808,,,,
136,control,0.7603774890522644,-4.66398985626043e-06,0.757890970841026,0.038358158453278286,,,,
134,treatment,0.7837619912326356,1.642022150061042e-05,0.7866733688471256,0.0503654405923286,0.8067424211994828,0.8749394363014356,0.9511747142401499,0.9123378516753432
137,control,0.7584679166354608,-2.0816040097038197e-06,0.7572819199698122,0.03812723530010651,,,,
135,treatment,0.7599215215057766,-0.00017061371411794573,0.7829280166591368,0.05418749234998949,0.8067314380800088,0.8788085300202623,0.9404624424573372,0.893102263225942
136,treatment,0.7864691548881657,-4.057873895527055e-05,0.7976550421886097,0.05048991707581124,0.8191398993495329,0.8811714247325235,0.9480404836655089,0.9060590188597265
138,control,0.7604295131248532,1.2500944950299112e-06,0.7579978680420143,0.038256008614188944,,,,
139,control,0.7582254028839227,-4.0451338007298e-06,0.7573617062236171,0.03842454893664544,,,,
137,treatment,0.7761423351878989,-5.829936951079659e-06,0.7844654578201664,0.051805114869109145,0.7947905074492604,0.8686237872863571,0.9526164767241434,0.9123870903235615
140,control,0.7596404959484025,5.525037555335932e-06,0.7578614472278696,0.03828693150704589,,,,
138,treatment,0.7823691799556733,-1.2485430789034683e-05,0.7913356358148054,0.05293620168130266,0.8147324209240921,0.8773105211935485,0.948618528694695,0.9081602752548968
141,control,0.7609945081961484,1.029868265591107e-05,0.7572676185027891,0.03885420607770616,,,,
139,treatment,0.7931364927574331,0.0001168897804320256,0.7892013205490455,0.052122922926493384,0.8162161965669634,0.8803481368824074,0.9545990009422601,0.9172485013851489
140,treatment,0.7552466556143205,-6.587105862285629e-05,0.7702682835961477,0.05621783297784078,0.8185203535165457,0.8875969722048367,0.9362567719273726,0.8858300710869721
142,control,0.7603005078508488,-5.091683317156427e-06,0.7589035849538349,0.03841376435637264,,,,
141,treatment,0.7992509361361482,6.112130822936292e-05,0.7976592715267738,0.048435510468261805,0.8055653135298196,0.8754298948705507,0.9567321689014611,0.9209162186660957
143,control,0.7593519355924161,5.738221571156853e-06,0.7577940668712677,0.038588814270845845,,,,
144,control,0.7585028936903704,5.385352154446003e-06,0.7573312007202914,0.03840399491922832,,,,
142,treatment,0.7747486982001301,-0.00011668668101935049,0.7884262707018738,0.0516736017655734,0.8105311000212494,0.8821130180757749,0.9436435495575543,0.9022029748166449
145,control,0.7597907148373036,7.0089971416550375e-06,0.7584996297427624,0.03867321865924431,,,,
143,treatment,0.7863739696446045,4.703333690018988e-06,0.7955004378000564,0.0504948015258614,0.809273806394549,0.8776129256406032,0.9549488908475732,0.9169135542519389
144,treatment,0.7623191872544514,-2.217564223612995e-05,0.7776001273923812,0.055438423994800166,0.819207346218619,0.8872907985559025,0.9345435397146326,0.8837108414698168
146,control,0.758576587871378,-9.315583310753526e-06,0.7569825073409227,0.03859478048748137,,,,
147,control,0.7596086659859039,1.2600228893354626e-05,0.7577610509043468,0.038163104816890524,,,,
145,treatment,0.7822380605732863,-1.9519304131376738e-06,0.792257149131897,0.051554592339786154,0.8086392229164906,0.8764884055479075,0.9480032744181741,0.9087652830892158
146,treatment,0.7884113131645775,-6.043675072140532e-05,0.7963877919620727,0.04973088953712632,0.8176470316105315,0.8796687300132389,0.9481834847776094,0.9076672062971363
148,control,0.7597939659520049,8.919253160675702e-06,0.7576477155302648,0.038255799374439126,,,,
149,control,0.7601665902670198,-6.453249912149638e-07,0.7587302214480414,0.038184250647936235,,,,
147,treatment,0.787207624068852,8.741417836994424e-05,0.7886179974545346,0.05382358855259461,0.8212651221801072,0.8823066978244991,0.9465955187239979,0.9076895011950626
148,treatment,0.7938768988963635,7.41993773658609e-05,0.7944541424568091,0.05105997218022,0.8152868398146945,0.8760358581029173,0.957438627131123,0.9226036289219598
150,control,0.7590649251127065,1.192589923141988e-06,0.7572030623132425,0.03836300384265958,,,,
149,treatment,0.7786429795553396,3.996516419917673e-05,0.7854289292556296,0.05177100626806998,0.8160164514975261,0.8805483540621081,0.9461039051377713,0.9045069400838435
151,control,0.7592138273052776,5.578493489590922e-06,0.7573396856375072,0.038266069866396094,,,,
152,control,0.7576714163013213,-1.0356709547289597e-05,0.7565051077150738,0.03904031908125332,,,,
150,treatment,0.7840325757537834,1.3682425127008279e-05,0.7883269843131493,0.05099178755309389,0.8076380985882214,0.8735942903800994,0.947066448925612,0.9077401053694665
151,treatment,0.7766947736938254,2.221212249278964e-05,0.7825152298485453,0.050323633865422844,0.8142325157904666,0.8830569196255611,0.9428770370060452,0.9029748950752539
153,control,0.7594768397775917,5.566257854023108e-06,0.7567832099134191,0.03835144522610309,,,,
152,treatment,0.7829849828327359,7.5605837812366e-06,0.7847100748506316,0.05077435532736822,0.8126639116646827,0.8764884692759163,0.9462528963351491,0.9040419083357095
154,control,0.7598101221372137,9.204831927627077e-06,0.7571800507973595,0.038723290358950974,,,,
155,control,0.7576419863094498,5.072911337593975e-06,0.7557397306119814,0.03832808861056313,,,,
153,treatment,0.7705664179138256,-3.828375538728051e-05,0.7841007670859103,0.051693551243823854,0.8049032560994126,0.8805834514632842,0.9447384623638624,0.8997321142053716
156,control,0.7577197349141505,2.8338810258342364e-07,0.7567159353351163,0.0383860900062836,,,,
154,treatment,0.7824623225152939,-6.346214698603739e-05,0.7937368441582093,0.05225974104276891,0.7952951497538479,0.8685629951869764,0.9490319780617683,0.9092560673779495
157,control,0.7594339911061123,-7.488125779843186e-06,0.7586509940779085,0.03794104449301001,,,,
155,treatment,0.7797219963191063,9.01237110494345e-06,0.7887893579184455,0.051748865530289456,0.8046240045480129,0.8687402247235517,0.948693452223812,0.9094748614648663
158,control,0.7596263266149599,1.1834922346912804e-05,0.7584660129801689,0.038415892040087565,,,,
156,treatment,0.7945345520339545,0.00010114101393883958,0.7886915896574007,0.05133767460773123,0.8173577652818484,0.8775449077293982,0.9551422740258788,0.9182132827332031
159,control,0.7589266429558011,1.3230118688449718e-06,0.7579798515030481,0.0388668115356638,,,,
157,treatment,0.7634568297553661,-5.266894138549471e-05,0.7807427400098499,0.05464005607666397,0.816378628712349,0.8854188853484539,0.9349415002189002,0.8902899330655857
160,control,0.7591819950642072,-6.208484252786796e-06,0.7581709984640007,0.038015841282051814,,,,
158,treatment,0.7961720937527795,-4.578828799932411e-05,0.8000621452688412,0.05060862393334043,0.8145653823890524,0.8713884325537761,0.9575491272186084,0.9199707254925825
161,control,0.7581484892854975,-8.829146772272555e-06,0.7575270896510219,0.03804089875187143,,,,
159,treatment,0.7807751510877518,5.036613726056745e-05,0.7828418832429058,0.052777399359389826,0.8027736462952155,0.8724919318911569,0.9489336606246102,0.9105168031958685
160,treatment,0.7831624424934811,7.63263578080455e-05,0.7842587533623394,0.05332281018230654,0.8131700303571568,0.8799963174158693,0.9534922937693024,0.9132561359082877
162,control,0.7573359234862739,-8.825755151980836e-06,0.7561375178931411,0.03835624701253067,,,,
163,control,0.7596286321141221,-2.4592880957533727e-06,0.7576106357300614,0.03832358785077658,,,,
161,treatment,0.7913309473268487,3.419962375181924e-05,0.7928878991870941,0.052476932024092274,0.8086358759809448,0.8734700733003193,0.9534315332735713,0.9154679300378434
164,control,0.7580344357148441,8.899713168078258e-06,0.7570385776356467,0.038260972826360845,,,,
162,treatment,0.7730162778941048,-1.9487007806147823e-05,0.7811814114792979,0.05163702335830091,0.818315010295711,0.8842820151950468,0.9438010524508202,0.8996734328700515
165,control,0.758689070525503,-3.6229776514099366e-06,0.7573736443320659,0.03821057552315267,,,,
163,treatment,0.7920390272639997,5.555729287275241e-06,0.7928754022432839,0.05165267975067377,0.8173068490612443,0.879469625848085,0.9527965237447824,0.9147749531386352
164,treatment,0.7881949981255744,-3.6876501560326824e-05,0.7939498522710836,0.050579750164518995,0.8067834727542011,0.8760206392342601,0.9494799159365653,0.9102152110208374
166,control,0.7598096892979103,5.349118487639465e-06,0.7577449986818361,0.03810051403833385,,,,
167,control,0.7605421864344648,1.5371539165351192e-06,0.7583103959645557,0.03897237491637326,,,,
165,treatment,0.7616267932328331,-5.670165344360683e-05,0.7762509328870227,0.055765948240430574,0.8079344060891057,0.8832518703989874,0.9405249494776078,0.894260170399193
168,control,0.7602443713761562,1.2122414462193388e-05,0.7570464345977315,0.03808550146406378,,,,
166,treatment,0.7840443902646997,0.00012346317972296948,0.7791312285730552,0.0553736329280218,0.8177156505097688,0.8798831354228036,0.9462449452733883,0.9036684798145416
167,treatment,0.787220934324941,9.555645602403748e-05,0.7878809227731298,0.05172262777829544,0.8118955808863907,0.8779872553779473,0.9530186439716625,0.9161785101940639
169,control,0.75924252387486,5.752666047255291e-06,0.7573914200555196,0.038600223925715015,,,,
168,treatment,0.7873663298168809,-2.2739804725063096e-05,0.7962267222602883,0.04923707396658872,0.8131379400202726,0.8806315667124143,0.9477440718002959,0.9084654834017025
170,control,0.7585777583648237,-1.1848284153058146e-06,0.7569123024118952,0.038278277910663905,,,,
171,control,0.7576385904524087,-1.3977907376811842e-05,0.7579525437726836,0.03843914280950446,,,,
169,treatment,0.7873465619263944,6.366704993621589e-06,0.7947832984748793,0.04919059535627034,0.817733798574725,0.8833146675448648,0.9493605890592138,0.9090837726797009
172,control,0.7605732892162532,-2.6687167127179795e-06,0.7591602784858706,0.03823486460206984,,,,
170,treatment,0.7742666954987766,-5.9091375230844044e-05,0.7859217650232767,0.05115077466447676,0.8191157402673315,0.8770288538937435,0.9463668991122027,0.903085872008363
173,control,0.757872032416783,2.5196194509307934e-07,0.7563111575243087,0.03752568478506486,,,,
171,treatment,0.7785503493449739,-1.507801773096842e-05,0.7885544831078031,0.051225633566276824,0.8131218970155323,0.8796383717710463,0.9477101529602894,0.907744316686416
174,control,0.7582734632131454,-8.288060613930701e-07,0.7565137186468592,0.03816613499180489,,,,
172,treatment,0.7812018950279243,3.2356808500762524e-06,0.7884720629149327,0.04958742016295621,0.7985418895065508,0.864202998944956,0.9495712098399566,0.9116913689545892
173,treatment,0.7763393814086125,-4.18878491236232e-05,0.7912595623633051,0.05276216131009927,0.8051203546237453,0.8728516548150167,0.9487252276885874,0.9077558395942344
175,control,0.7575799424402261,-1.7719136594815263e-05,0.7576285372095444,0.03826753954837276,,,,
176,control,0.7581865812456122,3.640415379176988e-06,0.7568955170945524,0.03816900713986268,,,,
174,treatment,0.7901145305644159,-2.9881900150006946e-05,0.7947606615379573,0.054104846406127276,0.8181133648107936,0.8778466692709374,0.9496663974635965,0.9083609067711872
177,control,0.7586597148360876,3.72174130695691e-06,0.7568199968988606,0.038474738487423776,,,,
175,treatment,0.7942435268230135,5.719707127853998e-05,0.7917674819705925,0.05458195001632464,0.8080359743212325,0.8721232713388324,0.9536250941390628,0.9180344008364355
178,control,0.7598516687666734,5.087527314794229e-07,0.7584705004895385,0.03812435806847608,,,,
176,treatment,0.7885876751617314,-6.55798066526685e-05,0.7969320650088995,0.05194209222989698,0.8218991145963254,0.8854985941381999,0.9521359158801974,0.9117455711928353
179,control,0.7596563124408785,7.50536851692499e-06,0.7578516773224729,0.037866903088589955,,,,
177,treatment,0.788118155491312,2.6969330288606597e-05,0.7918948474198899,0.04921475813834688,0.8075705861543854,0.8734969863683709,0.9544224593680771,0.9179458243194359
178,treatment,0.7906088250913462,3.5150476556855475e-05,0.7928580845141467,0.05142939724071061,0.8078262798589607,0.8778840128759696,0.9513334670200417,0.9127269707212107
180,control,0.7595509945439414,-1.1621777179012122e-06,0.757411368094438,0.038688380867529945,,,,
181,control,0.75969993221679,-9.068176145642179e-06,0.7580292863223895,0.03854178891305939,,,,
179,treatment,0.7694566151648093,-4.2953347784959645e-05,0.7794613283227788,0.05042673692817007,0.8020302744845177,0.8750691281694007,0.947635010219332,0.9059083498862098
182,control,0.7597509643471704,6.813710056059086e-06,0.7572757287956713,0.03823598889224581,,,,
180,treatment,0.7719843940240785,-1.9376432263095522e-05,0.7830311160750917,0.05345677093206242,0.8084215634974466,0.8800503470228964,0.9422642950741021,0.8994574108051566
181,treatment,0.787253638171753,1.8024380411160802e-05,0.7934057567507686,0.052068009476952386,0.8143789097028937,0.8790546018691333,0.9526748808786175,0.9141017470546904
183,control,0.7592547852534055,2.858660588578875e-06,0.7571911499084925,0.038578354486666244,,,,
184,control,0.7578617853165462,7.3290246291055716e-06,0.7560427024175621,0.038205899977981024,,,,
182,treatment,0.7857675406221045,-6.202162569740616e-06,0.7908644655889345,0.052472636105312144,0.8070204549496756,0.8729029207327631,0.9492338504760286,0.9112357563558644
183,treatment,0.7770294126100633,2.536522651259881e-05,0.7848291363120239,0.05348676133659666,0.8199853969475125,0.8833071852059958,0.947159090298865,0.904569067661805
185,control,0.7581727021647394,3.591914118579063e-06,0.7573030898189799,0.03819952847540218,,,,
186,control,0.7606430279673856,8.912724448470213e-06,0.7581571190600419,0.03815655957240346,,,,
184,treatment,0.7801798312342384,-3.4456949654033386e-05,0.7880374693259143,0.05322630989475026,0.8055439454068816,0.8738348562906103,0.9496326344047176,0.9109811259858146
187,control,0.7580401509132075,-2.9111522306373172e-06,0.7572090143625081,0.037849166996386636,,,,
185,treatment,0.7913974714500726,-5.900411533560111e-05,0.7963154799054796,0.05063536165443152,0.8171127376295451,0.8768712613725148,0.9537991438464543,0.9157469024406075
188,control,0.7578238108839948,4.9223349109015176e-06,0.7563093241429999,0.03808885371712166,,,,
186,treatment,0.7798648704019913,6.083737590812112e-05,0.7851181990527331,0.051872604572449806,0.8071885667838943,0.8718636567591866,0.9483859308275835,0.9088100015905625
189,control,0.7591683638995712,9.66198446794392e-06,0.7566238685409359,0.038677279989324236,,,,
187,treatment,0.7888744215344312,4.634717219109643e-05,0.7899739416119739,0.05312279054868459,0.80312397959265,0.870524888077285,0.9500002080028052,0.9131410111599726
190,control,0.7608820317510928,1.8829732589457866e-06,0.7586469228466713,0.03842358690647136,,,,
188,treatment,0.7732214785050453,-7.725131790795586e-05,0.7844104253581626,0.05152476846547315,0.8188515928313643,0.8864439899980269,0.9421898248862639,0.8946597491653281
189,treatment,0.7883158436928404,3.867125395351425e-05,0.7920168398701761,0.0519299730651369,0.8074897069672846,0.8729407112447671,0.9521835305583114,0.9151563794972305
191,control,0.7574715408103084,-7.920612644523993e-06,0.7572050741981228,0.03887669762881584,,,,
190,treatment,0.7690217123909245,-0.00010402720250128436,0.7875615872116944,0.05105263567104506,0.7993021192821467,0.8799257009672052,0.9470364152773287,0.9057707386529233
192,control,0.7604753060753199,-2.2462105794138206e-06,0.7594030626644185,0.03858081048943172,,,,
193,control,0.7604600691595139,-8.021378662119627e-07,0.7587647625920705,0.03822354244649761,,,,
191,treatment,0.778464223741536,-9.969601999449448e-05,0.7897175533798628,0.05105116606779151,0.8184228223988782,0.8841259186880203,0.9463274550392194,0.9025869537404718
194,control,0.7593082879111821,-3.039613409567265e-06,0.7585604766269448,0.038081273194941125,,,,
192,treatment,0.7817269394995902,-6.631321291891412e-05,0.7946572207547948,0.05104832384193768,0.8004370076750307,0.8711897771508356,0.9536467895676981,0.9171395179637899
195,control,0.757721891680037,2.5872627187308474e-06,0.756462898739762,0.03882807777241971,,,,
193,treatment,0.7814357108268185,-1.8531266629935682e-05,0.7908474579124924,0.04933391580705005,0.8144490838338779,0.8765172332507027,0.9474595749525763,0.9077951647332555
196,control,0.7591789934026747,5.575656328869009e-06,0.7573014457855066,0.03825905427477889,,,,
194,treatment,0.7955633911982491,2.563642739466642e-05,0.7968513102107413,0.04989017301427431,0.8168288362855646,0.875553203808828,0.9569414073107194,0.9205333284828636
195,treatment,0.7958971392605642,3.127846327374794e-05,0.7989899885988039,0.04996151859912501,0.8210031172401016,0.8827261744344866,0.9532029644656985,0.9147050490945462
197,control,0.7594561717046112,1.4374695500983913e-05,0.7571348603706092,0.038526386968297355,,,,
196,treatment,0.782616079716095,-7.86843412592646e-05,0.7944172342236878,0.04941659372913079,0.8082420592320184,0.8695421023670542,0.9497410511073565,0.9093060708891647
198,control,0.7582773183660223,3.944030719399896e-06,0.7567633682157876,0.03802999635000336,,,,
197,treatment,0.7742148310512372,1.0845212348312497e-06,0.7840102275665398,0.05049789728532201,0.8113538575662754,0.8794846567472492,0.9465533795949869,0.9040758442841528
199,control,0.7593605820041646,4.747998514486659e-06,0.7574039455105307,0.038244019581905556,,,,
198,treatment,0.7870640994311279,-2.7349851240108433e-05,0.7945506019207256,0.04919694937671487,0.8152261003089514,0.877706375473127,0.9516171183172244,0.9128580080456611
199,treatment,0.7879736957535112,-6.62905433823572e-05,0.791006164190819,0.05242042457963034,0.8135706010631425,0.8773277493137484,0.951779562643907,0.9133503935641354
